# ----------------------------------------
# All Web Site Data
# Drupal-Side Statistics with Chuck
# 20200101-20200131
# ----------------------------------------

Drupal-Side Stats (Content Group),Pageviews
field_alpha_sort/O/privacy/time_period/1900/nyh_topic/environment-nature/terms?page=4,1
field_alpha_sort/O/privacy/time_period/1900/terms?page=6/nyh_topic/agriculture/nyh_topic/work-labor,1
field_alpha_sort/O/privacy/time_period/1900/terms?page=6/time_period/1690,1
field_alpha_sort/O/privacy/time_period/1900/terms/field_alpha_sort/W/time_period/1960,1
field_alpha_sort/O/privacy/time_period/1900/terms/nyh_topic/work-labor/field_alpha_sort/F,1
field_alpha_sort/O/privacy/time_period/1900/terms/time_period/1840/nyh_topic/business-industry,1
field_alpha_sort/O/privacy/time_period/1900/terms/time_period/1930/nyh_topic/medicine-science-technology,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1770/privacy?page=1?page=3,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1770/privacy/terms,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1770/privacy/time_period/1960/field_alpha_sort/G,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1910/nyh_topic/architecture/nyh_topic/business-industry,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1910/nyh_topic/community-events/nyh_topic/environment-nature/time_period/1870,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1910/nyh_topic/people/nyh_topic/medicine-science-technology/field_alpha_sort/C,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1910/nyh_topic/people/terms/field_alpha_sort/I/nyh_topic/military-war,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1910/time_period/1930/time_period/1920/time_period/1940/field_alpha_sort/N,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1910/time_period/1940/field_alpha_sort/B,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1960/collection_type/photographs,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1960/field_alpha_sort/V/nyh_topic/architecture/nyh_topic/military-war,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1960/time_period/1930/nyh_topic/people/nyh_topic/geography-maps,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1970/field_alpha_sort/N/time_period/1950,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1970/time_period/1940/time_period/1950/nyh_topic/architecture,1
field_alpha_sort/O/privacy/time_period/1900/time_period/1990/field_alpha_sort/M/time_period/1930,1
field_alpha_sort/O/privacy/time_period/1910/nyh_topic/transportation/nyh_topic/environment-nature/privacy,1
field_alpha_sort/O/privacy/time_period/1910/nyh_topic/transportation/time_period/1870/nyh_topic/geography-maps,1
field_alpha_sort/O/privacy/time_period/1940/nyh_topic/business-industry/terms/time_period/1640,1
field_alpha_sort/O/privacy/time_period/1940/nyh_topic/transportation/time_period/1850/time_period/1860,1
field_alpha_sort/O/privacy/time_period/1940/terms/time_period/1640,1
field_alpha_sort/O/privacy/time_period/1940/time_period/1950/nyh_topic/ethnic-groups/time_period/1970,1
field_alpha_sort/O/privacy/time_period/1950/privacy/time_period/1610,1
field_alpha_sort/O/privacy/time_period/1960/nyh_topic/education/field_alpha_sort/D,1
field_alpha_sort/O/privacy/time_period/1960/time_period/1900/field_alpha_sort/F,1
field_alpha_sort/O/privacy/time_period/1960/time_period/1900#main-content,1
field_alpha_sort/O/privacy/time_period/1960/time_period/1920/field_alpha_sort/Y/nyh_topic/medicine-science-technology,1
field_alpha_sort/O/privacy/time_period/2000/time_period/2010,1
field_alpha_sort/O/terms?page=8/collection_type/yearbooks/time_period/1960,1
field_alpha_sort/O/terms?page=8/field_alpha_sort/F/nyh_topic/government-law-politics,1
field_alpha_sort/O/terms/nyh_topic/recreation-sports/time_period/1930/field_alpha_sort/B,1
field_alpha_sort/O/time_period/1940/terms?page=2/field_alpha_sort/I/time_period/1940,1
field_alpha_sort/O/time_period/1940/terms/time_period/1850/time_period/1880/nyh_topic/recreation-sports,1
field_alpha_sort/O/time_period/1940/time_period/1950/privacy/nyh_topic/recreation-sports/field_alpha_sort/A,1
field_alpha_sort/O/time_period/1940/time_period/1950/terms/time_period/1840/field_alpha_sort/J,1
field_alpha_sort/O/time_period/1950/nyh_topic/recreation-sports/collection_type/yearbooks,1
field_alpha_sort/O/user/field_alpha_sort/J/nyh_topic/education/terms/field_alpha_sort/2,1
field_alpha_sort/O/user/field_alpha_sort/J/nyh_topic/people,1
field_alpha_sort/O/user/field_alpha_sort/J/time_period/1890/privacy?page=201/field_alpha_sort/N?page=1,1
field_alpha_sort/O/user/field_alpha_sort/J/time_period/1890/privacy?page=201/time_period/1610,1
field_alpha_sort/O/user/field_alpha_sort/J/time_period/1890/privacy/time_period/1900/field_alpha_sort/J,1
field_alpha_sort/O/user/field_alpha_sort/L/time_period/1950,1
field_alpha_sort/O/user/field_alpha_sort/W/nyh_topic/architecture/time_period/1960/nyh_topic/environment-nature,1
field_alpha_sort/O/user/field_alpha_sort/W/nyh_topic/community-events/time_period/1980/time_period/1900/nyh_topic/daily-life/nyh_topic/architecture,1
field_alpha_sort/O/user/field_alpha_sort/W/nyh_topic/military-war/nyh_topic/architecture#main-content,1
field_alpha_sort/O/user/field_alpha_sort/W/nyh_topic/military-war/privacy?page=5,1
field_alpha_sort/O/user/field_alpha_sort/W/time_period/1920/nyh_topic/work-labor/nyh_topic/people#main-content,1
field_alpha_sort/O/user/field_alpha_sort/Z/privacy?page=3/time_period/1880,1
field_alpha_sort/O/user/field_alpha_sort/Z/privacy/nyh_topic/community-events/time_period/1930/nyh_topic/geography-maps,1
field_alpha_sort/O/user/field_alpha_sort/Z/time_period/1930/time_period/1980/time_period/1990/nyh_topic/people,1
field_alpha_sort/O/user/nyh_topic/agriculture/time_period/1910,1
field_alpha_sort/O/user/nyh_topic/architecture/time_period/1800,1
field_alpha_sort/O/user/nyh_topic/arts-entertainment/time_period/1850,1
field_alpha_sort/O/user/nyh_topic/community-events/field_alpha_sort/A/time_period/1930/time_period/1900/time_period/1940,1
field_alpha_sort/O/user/nyh_topic/community-events/field_alpha_sort/Y/privacy/nyh_topic/environment-nature/nyh_topic/people,1
field_alpha_sort/O/user/nyh_topic/community-events/field_alpha_sort/Y/privacy/nyh_topic/medicine-science-technology/field_alpha_sort/H/time_period/1870,1
field_alpha_sort/O/user/nyh_topic/community-events/nyh_topic/arts-entertainment/time_period/1840/terms/field_alpha_sort/C/time_period/1950,1
field_alpha_sort/O/user/nyh_topic/community-events/nyh_topic/arts-entertainment/time_period/1990/privacy/nyh_topic/philosophy-religion,1
field_alpha_sort/O/user/nyh_topic/community-events/nyh_topic/daily-life/field_alpha_sort/P/privacy?page=4,1
field_alpha_sort/O/user/nyh_topic/community-events/nyh_topic/daily-life/field_alpha_sort/P/privacy/time_period/1700,1
field_alpha_sort/O/user/nyh_topic/community-events/nyh_topic/daily-life/time_period/1910/field_alpha_sort/V/nyh_topic/architecture/time_period/1890,1
field_alpha_sort/O/user/nyh_topic/community-events/nyh_topic/education/field_alpha_sort/F,1
field_alpha_sort/O/user/nyh_topic/community-events/nyh_topic/government-law-politics/terms/time_period/1900/field_alpha_sort/W/time_period/1970,1
field_alpha_sort/O/user/nyh_topic/community-events/nyh_topic/people/time_period/1990/nyh_topic/arts-entertainment,1
field_alpha_sort/O/user/nyh_topic/community-events/nyh_topic/people/time_period/1990/time_period/1930/nyh_topic/recreation-sports,1
field_alpha_sort/O/user/nyh_topic/community-events/nyh_topic/people/time_period/2000/privacy?page=7,1
field_alpha_sort/O/user/nyh_topic/community-events/nyh_topic/transportation/time_period/1910/terms/nyh_topic/community-events/time_period/1780,1
field_alpha_sort/O/user/nyh_topic/community-events/terms?page=4/time_period/1900,1
field_alpha_sort/O/user/nyh_topic/community-events/time_period/1760/time_period/1690/terms/time_period/1720,1
field_alpha_sort/O/user/nyh_topic/community-events/time_period/1930/nyh_topic/transportation/field_alpha_sort/P/time_period/1900,1
field_alpha_sort/O/user/nyh_topic/community-events/time_period/1950/field_alpha_sort/A,1
field_alpha_sort/O/user/nyh_topic/community-events/time_period/1980/privacy/field_alpha_sort/K,1
field_alpha_sort/O/user/nyh_topic/daily-life/collection_type/photographs#main-content,1
field_alpha_sort/O/user/nyh_topic/daily-life/field_alpha_sort/C/terms?page=4/time_period/1900/time_period/1930/time_period/1700,1
field_alpha_sort/O/user/nyh_topic/daily-life/field_alpha_sort/C/terms/collection_type/photographs-correspondence,1
field_alpha_sort/O/user/nyh_topic/daily-life/field_alpha_sort/C/terms/field_alpha_sort/E?page=2,1
field_alpha_sort/O/user/nyh_topic/daily-life/field_alpha_sort/P/privacy/nyh_topic/business-industry/time_period/1960,1
field_alpha_sort/O/user/nyh_topic/daily-life/field_alpha_sort/P/privacy/nyh_topic/recreation-sports/nyh_topic/arts-entertainment/time_period/1930,1
field_alpha_sort/O/user/nyh_topic/daily-life/field_alpha_sort/S/time_period/1660,1
field_alpha_sort/O/user/nyh_topic/daily-life/nyh_topic/people/nyh_topic/military-war/terms/field_alpha_sort/H/time_period/1940,1
field_alpha_sort/O/user/nyh_topic/daily-life/nyh_topic/people/nyh_topic/military-war/time_period/1990#main-content,1
field_alpha_sort/O/user/nyh_topic/daily-life/nyh_topic/people/time_period/1690#main-content,1
field_alpha_sort/O/user/nyh_topic/daily-life/nyh_topic/philosophy-religion/field_alpha_sort/F/terms?page=1,1
field_alpha_sort/O/user/nyh_topic/daily-life/nyh_topic/philosophy-religion/privacy/time_period/1720,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1700/time_period/1690/terms?page=203,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1790/privacy/field_alpha_sort/R/time_period/1870,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1830/privacy?page=4/nyh_topic/recreation-sports,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1830/privacy/nyh_topic/philosophy-religion?page=3,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1830/privacy/time_period/1810/time_period/1860/time_period/1910,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1830/terms/nyh_topic/work-labor/time_period/1850,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1830/terms/time_period/1970?page=7,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1830/terms/time_period/1970/time_period/1850,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1870/privacy/nyh_topic/daily-life/time_period/1920,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1870/privacy/time_period/1810/field_alpha_sort/D,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1900/time_period/1840/nyh_topic/community-events/time_period/1930,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1930/time_period/1910/nyh_topic/geography-maps,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1980/nyh_topic/military-war/nyh_topic/people/time_period/1990,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1980/nyh_topic/military-war/terms/time_period/1850/nyh_topic/medicine-science-technology/time_period/1880,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1980/terms/nyh_topic/geography-maps/field_alpha_sort/1,1
field_alpha_sort/O/user/nyh_topic/daily-life/time_period/1980/terms/time_period/1940/time_period/1860,1
field_alpha_sort/O/user/nyh_topic/education/field_alpha_sort/D/time_period/1980/terms/time_period/1910/time_period/1950,1
field_alpha_sort/O/user/nyh_topic/education/field_alpha_sort/H/terms/time_period/1990/privacy,1
field_alpha_sort/O/user/nyh_topic/education/field_alpha_sort/U/terms/time_period/1960/time_period/1870/time_period/1950,1
field_alpha_sort/O/user/nyh_topic/education/field_alpha_sort/Y/time_period/1920/nyh_topic/community-events/time_period/1960,1
field_alpha_sort/O/user/nyh_topic/education/nyh_topic/architecture/privacy?page=8/field_alpha_sort/T/time_period/1770,1
field_alpha_sort/O/user/nyh_topic/education/nyh_topic/architecture/time_period/1820/field_alpha_sort/F/nyh_topic/medicine-science-technology,1
field_alpha_sort/O/user/nyh_topic/education/nyh_topic/architecture/time_period/1820/time_period/1830/privacy/field_alpha_sort/G,1
field_alpha_sort/O/user/nyh_topic/education/nyh_topic/military-war/time_period/1870/privacy/field_alpha_sort/I/time_period/1920,1
field_alpha_sort/O/user/nyh_topic/education/time_period/1870/terms/field_alpha_sort/A,1
field_alpha_sort/O/user/nyh_topic/education/time_period/1870/terms/nyh_topic/community-events,1
field_alpha_sort/O/user/nyh_topic/education/time_period/1930/field_alpha_sort/A/time_period/1940/nyh_topic/architecture,1
field_alpha_sort/O/user/nyh_topic/education/time_period/1930/nyh_topic/environment-nature/field_alpha_sort/S/time_period/1920,1
field_alpha_sort/O/user/nyh_topic/education/time_period/1930/time_period/1960/nyh_topic/medicine-science-technology/field_alpha_sort/T,1
field_alpha_sort/O/user/nyh_topic/education/time_period/2010/privacy/nyh_topic/environment-nature/field_alpha_sort/S,1
field_alpha_sort/O/user/nyh_topic/education/time_period/2010/privacy/time_period/1950/nyh_topic/work-labor,1
field_alpha_sort/O/user/nyh_topic/environment-nature/time_period/1850/time_period/1860/field_alpha_sort/R,1
field_alpha_sort/O/user/nyh_topic/military-war/nyh_topic/community-events/time_period/1920/nyh_topic/work-labor,1
field_alpha_sort/O/user/nyh_topic/philosophy-religion/nyh_topic/environment-nature/time_period/1860/time_period/1910,1
field_alpha_sort/O/user/nyh_topic/philosophy-religion/nyh_topic/military-war/terms/field_alpha_sort/O/nyh_topic/people,1
field_alpha_sort/O/user/nyh_topic/philosophy-religion/time_period/1880/time_period/1910/terms/time_period/1830,1
field_alpha_sort/O/user/nyh_topic/philosophy-religion/time_period/1940/field_alpha_sort/O/terms/field_alpha_sort/S/time_period/1970/time_period/1920,1
field_alpha_sort/O/user/nyh_topic/recreation-sports/nyh_topic/arts-entertainment/privacy/nyh_topic/education/nyh_topic/arts-entertainment,1
field_alpha_sort/O/user/nyh_topic/recreation-sports/nyh_topic/arts-entertainment/time_period/1980,1
field_alpha_sort/O/user/privacy?page=7?page=1/field_alpha_sort/V/nyh_topic/daily-life,1
field_alpha_sort/O/user/privacy?page=7/time_period/1880/nyh_topic/military-war,1
field_alpha_sort/O/user/privacy?page=8/field_alpha_sort/C/time_period/1820,1
field_alpha_sort/O/user/privacy/time_period/1950/time_period/1920/field_alpha_sort/I,1
field_alpha_sort/O/user/time_period/1850/time_period/1930/time_period/1940,1
field_alpha_sort/O/user/time_period/1890/nyh_topic/architecture/time_period/1950,1
field_alpha_sort/O/user/time_period/1890/time_period/1850/time_period/1960/privacy/time_period/1840/nyh_topic/community-events,1
field_alpha_sort/O/user/time_period/1890/time_period/1920/nyh_topic/people/field_alpha_sort/R,1
field_alpha_sort/O/user/time_period/1900/field_alpha_sort/P/time_period/1910/nyh_topic/daily-life/time_period/1840,1
field_alpha_sort/O/user/time_period/1900/nyh_topic/architecture/time_period/1910/field_alpha_sort/D,1
field_alpha_sort/O/user/time_period/1930/field_alpha_sort/C/time_period/1940,1
field_alpha_sort/O/user/time_period/1930/time_period/1890/time_period/1970,1
field_alpha_sort/O/user/time_period/1950/field_alpha_sort/P/nyh_topic/ethnic-groups,1
field_alpha_sort/O/user/time_period/1950/field_alpha_sort/R/time_period/1970,1
field_alpha_sort/O/user/time_period/1950/time_period/1990/field_alpha_sort/Z,1
field_alpha_sort/O/user/time_period/1970/collection_type/yearbooks/field_alpha_sort/H/terms/time_period/1920/field_alpha_sort/E/time_period/1960,1
field_alpha_sort/O/user/time_period/1970/collection_type/yearbooks/time_period/1960/privacy/field_alpha_sort/M/time_period/1970,1
field_alpha_sort/O/user/time_period/1970/collection_type/yearbooks/time_period/2010/terms/nyh_topic/architecture/nyh_topic/people/field_alpha_sort/R,1
field_alpha_sort/O/user/time_period/1970/collection_type/yearbooks/time_period/2010/terms/nyh_topic/work-labor/field_alpha_sort/C,1
field_alpha_sort/O/user/time_period/1970/collection_type/yearbooks/time_period/2010/terms/nyh_topic/work-labor/field_alpha_sort/D,1
field_alpha_sort/O/user/time_period/1970/collection_type/yearbooks/time_period/2010/terms/time_period/1840/time_period/1820,1
field_alpha_sort/O/user/time_period/1970/field_alpha_sort/B/nyh_topic/environment-nature/time_period/1950/collection_type/photographs,1
field_alpha_sort/O/user/time_period/1970/field_alpha_sort/C/nyh_topic/people/terms/nyh_topic/government-law-politics/collection_type/scrapbooks,1
field_alpha_sort/O/user/time_period/1970/field_alpha_sort/D/nyh_topic/architecture/terms,1
field_alpha_sort/O/user/time_period/1970/field_alpha_sort/D/terms/time_period/1800/field_alpha_sort/A/nyh_topic/people,1
field_alpha_sort/O/user/time_period/1970/field_alpha_sort/D/terms/time_period/1800/field_alpha_sort/E,1
field_alpha_sort/O/user/time_period/1970/field_alpha_sort/G/terms/field_alpha_sort/2/nyh_topic/environment-nature,1
field_alpha_sort/O/user/time_period/1970/field_alpha_sort/N/time_period/1850/time_period/1980,1
field_alpha_sort/O/user/time_period/1970/field_alpha_sort/R/time_period/2000/time_period/1950,1
field_alpha_sort/O/user/time_period/1970/nyh_topic/arts-entertainment/field_alpha_sort/D/nyh_topic/community-events,1
field_alpha_sort/O/user/time_period/1970/nyh_topic/people/field_alpha_sort/M?page=1,1
field_alpha_sort/O/user/time_period/1970/terms?page=2?page=8/nyh_topic/agriculture/field_alpha_sort/C,1
field_alpha_sort/O/user/time_period/1970/terms/nyh_topic/agriculture/nyh_topic/education,1
field_alpha_sort/O/user/time_period/1970/terms/nyh_topic/government-law-politics/time_period/1780,1
field_alpha_sort/O/user/time_period/1970/terms/time_period/1960/time_period/1970/field_alpha_sort/B/time_period/1950/time_period/1910,1
