"Council","InstitutionID","InstitutionName","CollectionID","CollectionName","Path","Pageviews"
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR002","Homelands Exhibition","homelands-exhibition",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR001","Grove Sheldon Gilbert Portraits","grove-sheldon-gilbert-portraits",0
"Rochester Regional Library Council","RRLC031","University of Rochester - River Campus Libraries","RRR017","Proceedings of the Rochester Academy of Science","proceedings-rochester-academy-science",0
"Rochester Regional Library Council","RRLC029","University of Rochester Medical Center - Eastman Institute for Oral Health","VQG001","Dentistry at the University of Rochester","dentistry-university-rochester",0
"Rochester Regional Library Council","RRLC032","University of Rochester Medical Center - Edward G. Miner Library","RNM001","Yellow Fever Collection","yellow-fever-collection",0
"Rochester Regional Library Council","RRLC007","University of Rochester Medical Center - Highland Hospital","VQP003","Highland Hospital 1940-1949: The School of Nursing during World War II","highland-hospital-1940-1949-school-nursing-during-world-war-ii",0
"Rochester Regional Library Council","RRLC007","University of Rochester Medical Center - Highland Hospital","VQP002","Highland Hospital School of Nursing Scrapbooks","highland-hospital-school-nursing-scrapbooks",0
"Rochester Regional Library Council","RRLC007","University of Rochester Medical Center - Highland Hospital","VQP001","Highland Hospital, 1889-1940","highland-hospital-1889-1940",0
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR091","Kathleen Oser Collection","kathleen-oser-collection",0
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR090","Utica Zoo Collection","utica-zoo-collection",0
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR089","Amy Jennings Family Collection","amy-jennings-family-collection",2
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR150","Camp Russell Boy Scouts Collection","camp-russell-boy-scouts-collection",8
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR085","Oneida County Anti-Slavery Petitions","oneida-county-anti-slavery-petitions",0
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR105","Mohawk Valley Boy Scouts Collection","mohawk-valley-boy-scouts-collection",0
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR121","Central New York Canal Collection","central-new-york-canal-collection",0
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR104","Roberta Walsh Family Collection","roberta-walsh-family-collection",0
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR102","Virgil Crisafulli Collection","virgil-crisafulli-collection",0
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR107","Frankfort Boy Scouts Collection","frankfort-boy-scouts-collection",0
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR122","Alexis Johnson Collection","alexis-johnson-collection",5
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR097","Crain Family Papers","crain-family-papers",5
"Central New York Library Resources Council","CLRC039","Utica College - Center for Historical Research","SRR092","Carrie Jones Family Collection","carrie-jones-family-collection",5
"Central New York Library Resources Council","CLRC040","Utica Public Library","SRR100","Utica Free Academy Yearbooks","utica-free-academy-yearbooks",0
"Central New York Library Resources Council","CLRC040","Utica Public Library","SRR022","Utica Church and Synagogue Collection","utica-church-and-synagogue-collection",0
"Central New York Library Resources Council","CLRC041","Utica School of Commerce","SRR064","Utica School of Commerce History","utica-school-commerce-history",0
"Southeastern New York Library Resources Council","SENYLRC008","Vassar Brothers Medical Center - Archives","VHH003","Vassar Brothers Medical Center History","vassar-brothers-medical-center-history",0
"Southeastern New York Library Resources Council","SENYLRC008","Vassar Brothers Medical Center - Archives","VHH002","Vassar Brothers Hospital School of Nursing","vassar-brothers-hospital-school-nursing",0
"Southeastern New York Library Resources Council","SENYLRC008","Vassar Brothers Medical Center - Archives","VHH001","Jane Secor Collection","jane-secor-collection",0
"Southeastern New York Library Resources Council","SENYLRC001","Vassar College - Archives & Special Collections Library","VXW001","Images of Early Vassar","images-early-vassar",0
"Southeastern New York Library Resources Council","SENYLRC001","Vassar College - Archives & Special Collections Library","VXW002","John Burroughs Journals","john-burroughs-journals",0
"Southeastern New York Library Resources Council","SENYLRC001","Vassar College - Archives & Special Collections Library","VXW005","Christine Ladd-Franklin Diary","christine-ladd-franklin-diary",0
"Southeastern New York Library Resources Council","SENYLRC001","Vassar College - Archives & Special Collections Library","VXW003","Vassar College Music Programs","vassar-college-music-programs",0
"Southeastern New York Library Resources Council","SENYLRC001","Vassar College - Archives & Special Collections Library","VXW004","Lucy Maynard Salmon and Adelaide Underhill Collection","lucy-maynard-salmon-and-adelaide-underhill-collection",0
"Northern New York Library Network","NNYLN035","Volney Town History Center","NNYLNVOL001","Town of Volney Scrapbooks","town-volney-scrapbooks",0
"Capital District Library Council","CDLC039","Voorheesville Public Library","XGX001","Village of Voorheesville Historical Records","village-voorheesville-historical-records",0
"Capital District Library Council","CDLC039","Voorheesville Public Library","XGX003","Military Memories & Veterans' Voices Oral History Collection","military-memories-veterans-voices-oral-history-collection",0
"Capital District Library Council","CDLC039","Voorheesville Public Library","XGX002","Boy Scouts of America, Troop 73, Voorheesville, New York Collection","boy-scouts-america-troop-73-voorheesville-new-york-collection",8
"Rochester Regional Library Council","RRLC030","Walworth Historical Society","WLWHS001","Wayne County Murals","wayne-county-murals",0
"Rochester Regional Library Council","RRLC030","Walworth Historical Society","WLWHS002","Walworth Historical Society Bulletins","walworth-historical-society-bulletins",0
"Long Island Library Resources Council","LILRC058","Wantagh Preservation Society","ZRR138","Wantagh Local History","wantagh-local-history",0
"Long Island Library Resources Council","LILRC058","Wantagh Preservation Society","ZRR139","Wantagh School Collection","wantagh-school-collection",0
"Central New York Library Resources Council","CLRC042","Waterville Public Library","SRR050","History of Waterville Collection","history-waterville-collection",0
"Capital District Library Council","CDLC040","Watervliet Public Library","XGY005","1913 Watervliet Flood","1913-watervliet-flood",23
"Capital District Library Council","CDLC040","Watervliet Public Library","XGY004","Watervliet Businesses","watervliet-businesses",0
"Capital District Library Council","CDLC040","Watervliet Public Library","XGY002","Hudson River voyage c.1937-39","hudson-river-voyage-c1937-39",0
"Capital District Library Council","CDLC040","Watervliet Public Library","XGY001","Florence Service Collection","florence-service-collection",0
"Long Island Library Resources Council","LILRC025","Webb Institute - Livingston Library","ZRR091","Herbert Pratt Estate Collection","herbert-pratt-estate-collection",0
"South Central Regional Library Council","SCLRC027","Wells College - Louis Jefferson Long Library","YSW001","Victor Hammer Collection","victor-hammer-collection",0
"South Central Regional Library Council","SCLRC027","Wells College - Louis Jefferson Long Library","YSW003","Frances Folsom Cleveland Collection","frances-folsom-cleveland-collection",0
"South Central Regional Library Council","SCLRC027","Wells College - Louis Jefferson Long Library","YSW004","Albert Leffingwell Collection","albert-leffingwell-collection",5
"South Central Regional Library Council","SCLRC027","Wells College - Louis Jefferson Long Library","YSW005","Elsie Gutchess Great Women of the USA Collection","elsie-gutchess-great-women-usa-collection",1
"South Central Regional Library Council","SCLRC027","Wells College - Louis Jefferson Long Library","YSW002","Emily Howland Papers","emily-howland-papers",11
"Long Island Library Resources Council","LILRC043","West Hempstead Public Library","ZRR092","West Hempstead Local History","west-hempstead-local-history",0
"Northern New York Library Network","NNYLN038","West Monroe Historical Society","NNYG001","West Monroe Historical Collection","west-monroe-historical-collection",0
"Long Island Library Resources Council","LILRC044","Westbury Memorial Public Library","ZRR093","Westbury Local History","westbury-local-history",0
"Western New York Library Resources Council","WNYLRC037","Western New York Genealogical Society","WNYGS001","Reminiscent History of North Collins","reminiscent-history-north-collins",0
"Western New York Library Resources Council","WNYLRC038","Western New York Library Resources Council","VZX001","The Western New York Index","western-new-york-index",0
"Long Island Library Resources Council","LILRC056","Whaling Museum and Education Center","ZRR131","Miscellaneous Objects","miscellaneous-objects",0
"Long Island Library Resources Council","LILRC056","Whaling Museum and Education Center","ZRR114","Richmond Collection","richmond-collection",0
"Long Island Library Resources Council","LILRC056","Whaling Museum and Education Center","ZRR127","Knight Collection","knight-collection",0
"Long Island Library Resources Council","LILRC056","Whaling Museum and Education Center","ZRR121","Jones Collection","jones-collection",0
"Long Island Library Resources Council","LILRC056","Whaling Museum and Education Center","ZRR136","Tool Collection","tool-collection",0
"Long Island Library Resources Council","LILRC056","Whaling Museum and Education Center","ZRR132","Scrimshaw & Baleen Objects","scrimshaw-baleen-objects",0
"Long Island Library Resources Council","LILRC056","Whaling Museum and Education Center","ZRR117","Hewlett-Jones Collection","hewlett-jones-collection",0
